,ershoufanglianjie,text,xiaoquyu
158,https://bj.lianjia.com/ershoufang/zhichunlu/,知春路,zhichunlu
159,https://bj.lianjia.com/ershoufang/zaojunmiao/,皂君庙,zaojunmiao
160,https://bj.lianjia.com/ershoufang/zhongguancun/,中关村,zhongguancun
161,https://bj.lianjia.com/ershoufang/zizhuqiao/,紫竹桥,zizhuqiao
162,https://bj.lianjia.com/ershoufang/beidadi/,北大地,beidadi
163,https://bj.lianjia.com/ershoufang/beijingnanzhan1/,北京南站,beijingnanzhan1
164,https://bj.lianjia.com/ershoufang/chengshousi1/,成寿寺,chengshousi1
165,https://bj.lianjia.com/ershoufang/caoqiao/,草桥,caoqiao
166,https://bj.lianjia.com/ershoufang/caihuying/,菜户营,caihuying
167,https://bj.lianjia.com/ershoufang/dahongmen/,大红门,dahongmen
168,https://bj.lianjia.com/ershoufang/fengtaiqita1/,丰台其它,fengtaiqita1
169,https://bj.lianjia.com/ershoufang/fangzhuang1/,方庄,fangzhuang1
170,https://bj.lianjia.com/ershoufang/guanganmen/,广安门,guanganmen
171,https://bj.lianjia.com/ershoufang/heyi/,和义,heyi
172,https://bj.lianjia.com/ershoufang/huaxiang/,花乡,huaxiang
173,https://bj.lianjia.com/ershoufang/jiugong1/,旧宫,jiugong1
174,https://bj.lianjia.com/ershoufang/jiaomen/,角门,jiaomen
175,https://bj.lianjia.com/ershoufang/kejiyuanqu/,科技园区,kejiyuanqu
176,https://bj.lianjia.com/ershoufang/kandanqiao/,看丹桥,kandanqiao
177,https://bj.lianjia.com/ershoufang/lize/,丽泽,lize
178,https://bj.lianjia.com/ershoufang/liujiayao/,刘家窑,liujiayao
179,https://bj.lianjia.com/ershoufang/lugouqiao1/,卢沟桥,lugouqiao1
180,https://bj.lianjia.com/ershoufang/liuliqiao1/,六里桥,liuliqiao1
181,https://bj.lianjia.com/ershoufang/muxiyuan1/,木樨园,muxiyuan1
182,https://bj.lianjia.com/ershoufang/majiabao/,马家堡,majiabao
183,https://bj.lianjia.com/ershoufang/maliandao1/,马连道,maliandao1
184,https://bj.lianjia.com/ershoufang/puhuangyu/,蒲黄榆,puhuangyu
185,https://bj.lianjia.com/ershoufang/qingta1/,青塔,qingta1
186,https://bj.lianjia.com/ershoufang/qilizhuang/,七里庄,qilizhuang
187,https://bj.lianjia.com/ershoufang/songjiazhuang/,宋家庄,songjiazhuang
188,https://bj.lianjia.com/ershoufang/shilihe/,十里河,shilihe
189,https://bj.lianjia.com/ershoufang/taipingqiao1/,太平桥,taipingqiao1
190,https://bj.lianjia.com/ershoufang/wulidian/,五里店,wulidian
191,https://bj.lianjia.com/ershoufang/xihongmen/,西红门,xihongmen
192,https://bj.lianjia.com/ershoufang/xiluoyuan/,西罗园,xiluoyuan
193,https://bj.lianjia.com/ershoufang/xingong/,新宫,xingong
194,https://bj.lianjia.com/ershoufang/yuegezhuang/,岳各庄,yuegezhuang
195,https://bj.lianjia.com/ershoufang/yuquanying/,玉泉营,yuquanying
196,https://bj.lianjia.com/ershoufang/youanmenwai/,右安门外,youanmenwai
197,https://bj.lianjia.com/ershoufang/yangqiao1/,洋桥,yangqiao1
198,https://bj.lianjia.com/ershoufang/zhaogongkou/,赵公口,zhaogongkou
199,https://bj.lianjia.com/ershoufang/bajiao1/,八角,bajiao1
200,https://bj.lianjia.com/ershoufang/chengzi/,城子,chengzi
201,https://bj.lianjia.com/ershoufang/gucheng/,古城,gucheng
202,https://bj.lianjia.com/ershoufang/laoshan1/,老山,laoshan1
203,https://bj.lianjia.com/ershoufang/lugu1/,鲁谷,lugu1
204,https://bj.lianjia.com/ershoufang/pingguoyuan1/,苹果园,pingguoyuan1
205,https://bj.lianjia.com/ershoufang/shijingshanqita1/,石景山其它,shijingshanqita1
206,https://bj.lianjia.com/ershoufang/yangzhuang1/,杨庄,yangzhuang1
207,https://bj.lianjia.com/ershoufang/yuquanlu11/,玉泉路,yuquanlu11
208,https://bj.lianjia.com/ershoufang/beiguan/,北关,beiguan
209,https://bj.lianjia.com/ershoufang/daxingqita11/,大兴其它,daxingqita11
210,https://bj.lianjia.com/ershoufang/guoyuan1/,果园,guoyuan1
211,https://bj.lianjia.com/ershoufang/jiukeshu12/,九棵树(家乐福),jiukeshu12
212,https://bj.lianjia.com/ershoufang/luyuan/,潞苑,luyuan
213,https://bj.lianjia.com/ershoufang/liyuan/,梨园,liyuan
214,https://bj.lianjia.com/ershoufang/linheli/,临河里,linheli
215,https://bj.lianjia.com/ershoufang/majuqiao1/,马驹桥,majuqiao1
216,https://bj.lianjia.com/ershoufang/qiaozhuang/,乔庄,qiaozhuang
217,https://bj.lianjia.com/ershoufang/shoudoujichang1/,首都机场,shoudoujichang1
218,https://bj.lianjia.com/ershoufang/tongzhoubeiyuan/,通州北苑,tongzhoubeiyuan
219,https://bj.lianjia.com/ershoufang/tongzhouqita11/,通州其它,tongzhouqita11
220,https://bj.lianjia.com/ershoufang/wuyihuayuan/,武夷花园,wuyihuayuan
221,https://bj.lianjia.com/ershoufang/xinhuadajie/,新华大街,xinhuadajie
222,https://bj.lianjia.com/ershoufang/yizhuang1/,亦庄,yizhuang1
223,https://bj.lianjia.com/ershoufang/yuqiao/,玉桥,yuqiao
224,https://bj.lianjia.com/ershoufang/aolinpikegongyuan11/,奥林匹克公园,aolinpikegongyuan11
225,https://bj.lianjia.com/ershoufang/anningzhuang1/,安宁庄,anningzhuang1
226,https://bj.lianjia.com/ershoufang/baishanzhen/,百善镇,baishanzhen
227,https://bj.lianjia.com/ershoufang/beiqijia/,北七家,beiqijia
228,https://bj.lianjia.com/ershoufang/changpingqita1/,昌平其它,changpingqita1
229,https://bj.lianjia.com/ershoufang/dongguan/,东关,dongguan
230,https://bj.lianjia.com/ershoufang/guloudajie/,鼓楼大街,guloudajie
231,https://bj.lianjia.com/ershoufang/huilongguan2/,回龙观,huilongguan2
232,https://bj.lianjia.com/ershoufang/huoying/,霍营,huoying
233,https://bj.lianjia.com/ershoufang/lishuiqiao1/,立水桥,lishuiqiao1
234,https://bj.lianjia.com/ershoufang/nanshao/,南邵,nanshao
235,https://bj.lianjia.com/ershoufang/nankou/,南口,nankou
236,https://bj.lianjia.com/ershoufang/shahe2/,沙河,shahe2
237,https://bj.lianjia.com/ershoufang/tiantongyuan1/,天通苑,tiantongyuan1
238,https://bj.lianjia.com/ershoufang/xiguanhuandao/,西关环岛,xiguanhuandao
239,https://bj.lianjia.com/ershoufang/xisanqi1/,西三旗,xisanqi1
240,https://bj.lianjia.com/ershoufang/xiaotangshan1/,小汤山,xiaotangshan1
241,https://bj.lianjia.com/ershoufang/daxingqita11/,大兴其它,daxingqita11
242,https://bj.lianjia.com/ershoufang/daxingkaifaqu/,大兴开发区,daxingkaifaqu
243,https://bj.lianjia.com/ershoufang/guanyinsi/,观音寺,guanyinsi
244,https://bj.lianjia.com/ershoufang/gaomidiannan/,高米店南,gaomidiannan
245,https://bj.lianjia.com/ershoufang/huangcunhuochezhan/,黄村火车站,huangcunhuochezhan
246,https://bj.lianjia.com/ershoufang/huangcunbei/,黄村北,huangcunbei
247,https://bj.lianjia.com/ershoufang/huangcunzhong/,黄村中,huangcunzhong
248,https://bj.lianjia.com/ershoufang/heyi/,和义,heyi
249,https://bj.lianjia.com/ershoufang/jiugong1/,旧宫,jiugong1
250,https://bj.lianjia.com/ershoufang/kejiyuanqu/,科技园区,kejiyuanqu
251,https://bj.lianjia.com/ershoufang/tiangongyuan/,天宫院,tiangongyuan
252,https://bj.lianjia.com/ershoufang/xihongmen/,西红门,xihongmen
253,https://bj.lianjia.com/ershoufang/yinghai/,瀛海,yinghai
254,https://bj.lianjia.com/ershoufang/yizhuang1/,亦庄,yizhuang1
255,https://bj.lianjia.com/ershoufang/yuhuayuan/,郁花园,yuhuayuan
256,https://bj.lianjia.com/ershoufang/yizhuangkaifaquqita1/,亦庄开发区其它,yizhuangkaifaquqita1
257,https://bj.lianjia.com/ershoufang/zaoyuan/,枣园,zaoyuan
258,https://bj.lianjia.com/ershoufang/daxingqita11/,大兴其它,daxingqita11
259,https://bj.lianjia.com/ershoufang/majuqiao1/,马驹桥,majuqiao1
260,https://bj.lianjia.com/ershoufang/yizhuang1/,亦庄,yizhuang1
261,https://bj.lianjia.com/ershoufang/yizhuangkaifaquqita1/,亦庄开发区其它,yizhuangkaifaquqita1
262,https://bj.lianjia.com/ershoufang/houshayu1/,后沙峪,houshayu1
263,https://bj.lianjia.com/ershoufang/liqiao1/,李桥,liqiao1
264,https://bj.lianjia.com/ershoufang/mapo/,马坡,mapo
265,https://bj.lianjia.com/ershoufang/shunyicheng/,顺义城,shunyicheng
266,https://bj.lianjia.com/ershoufang/shunyiqita1/,顺义其它,shunyiqita1
267,https://bj.lianjia.com/ershoufang/shoudoujichang1/,首都机场,shoudoujichang1
268,https://bj.lianjia.com/ershoufang/tianzhu1/,天竺,tianzhu1
269,https://bj.lianjia.com/ershoufang/zhongyangbieshuqu1/,中央别墅区,zhongyangbieshuqu1
270,https://bj.lianjia.com/ershoufang/changyang1/,长阳,changyang1
271,https://bj.lianjia.com/ershoufang/chengguan/,城关,chengguan
272,https://bj.lianjia.com/ershoufang/doudian/,窦店,doudian
273,https://bj.lianjia.com/ershoufang/fangshanqita/,房山其它,fangshanqita
274,https://bj.lianjia.com/ershoufang/hancunhe1/,韩村河,hancunhe1
275,https://bj.lianjia.com/ershoufang/liangxiang/,良乡,liangxiang
276,https://bj.lianjia.com/ershoufang/liulihe/,琉璃河,liulihe
277,https://bj.lianjia.com/ershoufang/yanshan/,燕山,yanshan
278,https://bj.lianjia.com/ershoufang/yancun/,阎村,yancun
279,https://bj.lianjia.com/ershoufang/binhexiqu1/,滨河西区,binhexiqu1
280,https://bj.lianjia.com/ershoufang/chengzi/,城子,chengzi
281,https://bj.lianjia.com/ershoufang/dayu/,大峪,dayu
282,https://bj.lianjia.com/ershoufang/fengcun/,冯村,fengcun
283,https://bj.lianjia.com/ershoufang/mentougouqita1/,门头沟其它,mentougouqita1
284,https://bj.lianjia.com/ershoufang/shimenying/,石门营,shimenying
285,https://bj.lianjia.com/ershoufang/shijingshanqita1/,石景山其它,shijingshanqita1
286,https://bj.lianjia.com/ershoufang/pingguqita1/,平谷其它,pingguqita1
287,https://bj.lianjia.com/ershoufang/changpingqita1/,昌平其它,changpingqita1
288,https://bj.lianjia.com/ershoufang/huairouchengqu1/,怀柔,huairouchengqu1
289,https://bj.lianjia.com/ershoufang/huairouqita1/,怀柔其它,huairouqita1
290,https://bj.lianjia.com/ershoufang/miyunqita11/,密云其它,miyunqita11
291,https://bj.lianjia.com/ershoufang/miyunqita11/,密云其它,miyunqita11
292,https://bj.lianjia.com/ershoufang/yanqingqita1/,延庆其它,yanqingqita1
