,ershoufanglianjie,text,xiaoquyu
60,https://cs.lianjia.com/ershoufang/wuyiguangchang/,五一广场,wuyiguangchang
61,https://cs.lianjia.com/ershoufang/xinkaipu/,新开铺,xinkaipu
62,https://cs.lianjia.com/ershoufang/xiangfulu/,湘府路,xiangfulu
63,https://cs.lianjia.com/ershoufang/yuhuating/,雨花亭,yuhuating
64,https://cs.lianjia.com/ershoufang/beichensanjiaozhou/,北辰三角洲,beichensanjiaozhou
65,https://cs.lianjia.com/ershoufang/fuyuanxilu/,福元西路,fuyuanxilu
66,https://cs.lianjia.com/ershoufang/guangdian/,广电,guangdian
67,https://cs.lianjia.com/ershoufang/jinxia/,金霞,jinxia
68,https://cs.lianjia.com/ershoufang/kaifuqita/,开福其他,kaifuqita
69,https://cs.lianjia.com/ershoufang/kaifuquzhengfu/,开福区政府,kaifuquzhengfu
70,https://cs.lianjia.com/ershoufang/lieshigongyuan/,烈士公园,lieshigongyuan
71,https://cs.lianjia.com/ershoufang/qingzhuhu/,青竹湖,qingzhuhu
72,https://cs.lianjia.com/ershoufang/sifangping/,四方坪,sifangping
73,https://cs.lianjia.com/ershoufang/shiyizhong/,市一中,shiyizhong
74,https://cs.lianjia.com/ershoufang/songguiyuan/,松桂园,songguiyuan
75,https://cs.lianjia.com/ershoufang/wujialing/,伍家岭,wujialing
76,https://cs.lianjia.com/ershoufang/xiangjiangshijicheng/,湘江世纪城,xiangjiangshijicheng
77,https://cs.lianjia.com/ershoufang/yuehu/,月湖,yuehu
78,https://cs.lianjia.com/ershoufang/zhongnanqicheshijie/,中南汽车世界,zhongnanqicheshijie
79,https://cs.lianjia.com/ershoufang/dezhengyuan/,德政园,dezhengyuan
80,https://cs.lianjia.com/ershoufang/furongquzhengfu/,芙蓉区政府,furongquzhengfu
81,https://cs.lianjia.com/ershoufang/huochezhan1/,火车站,huochezhan1
82,https://cs.lianjia.com/ershoufang/lieshigongyuan/,烈士公园,lieshigongyuan
83,https://cs.lianjia.com/ershoufang/liuchengqiao/,浏城桥,liuchengqiao
84,https://cs.lianjia.com/ershoufang/mawangdui/,马王堆,mawangdui
85,https://cs.lianjia.com/ershoufang/qichedongzhan1/,汽车东站,qichedongzhan1
86,https://cs.lianjia.com/ershoufang/shiyizhong/,市一中,shiyizhong
87,https://cs.lianjia.com/ershoufang/shangdong/,尚东,shangdong
88,https://cs.lianjia.com/ershoufang/songguiyuan/,松桂园,songguiyuan
89,https://cs.lianjia.com/ershoufang/wanbao/,晚报,wanbao
90,https://cs.lianjia.com/ershoufang/wuyiguangchang/,五一广场,wuyiguangchang
91,https://cs.lianjia.com/ershoufang/yuehu/,月湖,yuehu
92,https://cs.lianjia.com/ershoufang/jinxingbei/,金星北,jinxingbei
93,https://cs.lianjia.com/ershoufang/leifengzhen/,雷锋镇,leifengzhen
94,https://cs.lianjia.com/ershoufang/qingzhuhu/,青竹湖,qingzhuhu
95,https://cs.lianjia.com/ershoufang/wangchengxian1/,望城县,wangchengxian1
96,https://cs.lianjia.com/ershoufang/ningxiangxian/,宁乡县,ningxiangxian
97,https://cs.lianjia.com/ershoufang/liuyangqita/,浏阳其他,liuyangqita
98,https://cs.lianjia.com/ershoufang/changshaxian112/,长沙县,changshaxian112
99,https://cs.lianjia.com/ershoufang/kaiyuanlu/,开元路,kaiyuanlu
100,https://cs.lianjia.com/ershoufang/qichedongzhan1/,汽车东站,qichedongzhan1
101,https://cs.lianjia.com/ershoufang/qingzhuhu/,青竹湖,qingzhuhu
102,https://cs.lianjia.com/ershoufang/quantang/,泉塘,quantang
103,https://cs.lianjia.com/ershoufang/songyahu/,松雅湖,songyahu
104,https://cs.lianjia.com/ershoufang/wanjialinanlu/,万家丽南路,wanjialinanlu
105,https://cs.lianjia.com/ershoufang/wanjialibei/,万家丽北,wanjialibei
106,https://cs.lianjia.com/ershoufang/xingshaqita/,星沙其他,xingshaqita
107,https://cs.lianjia.com/ershoufang/zhongnanqicheshijie/,中南汽车世界,zhongnanqicheshijie
